#1:tcount #2:t #3:m #4:r #5:vr #6:vt #7:r_peri #8:r_apo #9:Rtidal #10:phi_rtidal #11:phi_zero #12:E #13:J #14:id #15:binflag #16:m0[MSUN] #17:m1[MSUN] #18:id0 #19:id1 #20:a #21:e #22:startype #23:bin_startype0 #24:bin_startype1 #25:rad0 #26:rad1 #27:tb #28:lum0 #29:lum1 #30:massc0 #31:massc1 #32:radc0 #33:radc1 #34:menv0 #35:menv1 #36:renv0 #37:renv1 #38:tms0 #39:tms1 #40:dmdt0 #41:dmdt1 #42:radrol0 #43:radrol1 #44:ospin0 #45:ospin1 #46:B0 #47:B1 #48:formation0 #49:formation1 #50:bacc0 #51:bacc1 #52:tacc0 $53:tacc1 #54:mass0_0 #55:mass0_1 #56:epoch0 #57:epoch1 #58:bhspin #59:bhspin1 #60:bhspin2 #61:ospin #62:B #63:formation
#15binflag=1:binary,23/24bin_starttype0/1:na if not binary, 14 if black holes, 16-17 mass
#rv=2 case
3895432 0.52007249 73.95795 0.0013036428 -0.070518688 1.3636928 0.0013036428 0.0013036428 195.72228 -0.0028585546 -0.45790396 0.47498744 0.0017777684 0 1 24.727301 19.866304 7690341 11851892 0.056442015 0.65594305 na 14 14 0.000104844 8.42331e-05 0.733428 1e-10 1e-10 24.7273 19.8663 0.000104844 8.42331e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 27.4748 22.0737 4.32996 4.67271 na 0 0 na na na
3898596 0.52175069 102.69066 0.0078622706 -1.1842637 1.4647322 0.0078622706 0.0078622706 195.70632 -0.0028580884 -0.44655282 1.3342597 0.011516121 0 1 37.448049 24.470202 5701286 9602076 0.033747562 0.73122698 na 14 14 0.00015878 0.000103754 0.287769 1e-10 1e-10 37.448 24.4702 0.00015878 0.000103754 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.204 27.1891 10.2515 4.34403 na 0.673611 0 na na na
3908576 0.52313522 69.519943 0.0059301467 -0.13675395 1.3338985 0.0059301467 0.0059301467 195.69081 -0.0028576353 -0.49391459 0.42184677 0.0079102135 0 1 17.148196 24.769473 8625250 11533365 0.047486486 0.54410443 na 14 14 7.27084e-05 0.000105023 0.583777 1e-10 1e-10 17.1482 24.7695 7.27084e-05 0.000105023 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.4527 27.5216 9.62218 4.33032 na 0 0 na na na
3944578 0.53080334 81.096659 0.0070661972 -0.13522853 1.1242483 0.0070661972 0.0070661972 195.61898 -0.0028555381 -0.47864551 0.1780059 0.0079441603 0 1 32.382197 16.515756 6063414 9412614 0.12577475 0.3993616 na 14 14 0.000137301 7.00268e-05 2.32989 1e-10 1e-10 32.3822 16.5158 0.000137301 7.00268e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.6236 20.9483 10.029 10.3932 na 0.686387 0 na na na
4005362 0.54151457 84.324327 0.0014978833 1.0783899 2.590042 0.0014978833 0.0014978833 195.51138 -0.0028523975 -0.52596973 3.4152117 0.0038795807 0 1 23.049436 27.794669 2412229 10542431 0.018572297 0.87277105 na 14 14 9.77296e-05 0.000117849 0.129649 1e-10 1e-10 23.0494 27.7947 9.77296e-05 0.000117849 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 25.6105 30.883 4.42845 4.19577 na 0 0 na na na
4027656 0.54575745 58.928062 0.027897554 0.2870126 1.06153 0.027897554 0.027897554 195.47088 -0.0028512158 -0.43839483 0.21842444 0.029614091 0 1 16.251136 19.280064 7359697 12707262 0.085532914 0.33077306 na 14 14 6.89048e-05 8.17475e-05 1.5328 1e-10 1e-10 16.2511 19.2801 6.89048e-05 8.17475e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.3871 34.8191 10.7209 6.41032 na 0 0 na na na
4030152 0.54682504 61.932796 0.0081171783 0.88011105 0.85514083 0.0081171783 0.0081171783 195.46186 -0.0028509527 -0.41118452 0.34426036 0.0069413306 0 1 21.499849 15.843082 770356 1407214 0.053016207 0.79531229 na 14 14 9.11594e-05 6.71747e-05 0.729624 1e-10 1e-10 21.4998 15.8431 9.11594e-05 6.71747e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 23.8887 17.6145 4.53553 5.13533 na 0 0 na na na
4046299 0.54977495 72.915066 0.013804439 -0.86995764 1.2298784 0.013804439 0.013804439 195.43387 -0.0028501364 -0.43284205 0.72133802 0.016977781 0 1 20.28811 23.676679 1633925 7549922 0.066326879 0.67813231 na 14 14 8.60216e-05 0.000100389 0.940962 1e-10 1e-10 20.2881 23.6767 8.60216e-05 0.000100389 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.5423 26.3074 4.63215 4.38985 na 0 0 na na na
4047613 0.55048132 59.530887 0.0099935548 0.52250478 0.76730888 0.0099935548 0.0099935548 195.42668 -0.0028499265 -0.42621131 0.011459368 0.0076681433 0 1 16.852563 19.042116 5738248 11358247 0.13512617 0.91822244 na 14 14 7.14549e-05 8.07386e-05 3.0282 1e-10 1e-10 16.8526 19.0421 7.14549e-05 8.07386e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.7134 21.1579 9.98295 4.75012 na 0 0 na na na
4064520 0.55350138 75.918645 0.013620991 0.6858356 0.98585919 0.013620991 0.013620991 195.39731 -0.0028490701 -0.4542374 0.29823243 0.01342838 0 1 21.390739 24.385085 1454282 9905882 0.06328272 0.6567028 na 14 14 9.06967e-05 0.000103393 0.859409 1e-10 1e-10 21.3907 24.3851 9.06967e-05 0.000103393 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 1.06018e+11 2e+08 0 0 0 0 0 0 0 0 22.8744 27.0945 4.40091 4.3507 na 0 0 na na na
4069679 0.55418861 66.012342 0.00076975545 -0.49456138 1.3668103 0.00076975545 0.00076975545 195.39023 -0.0028488635 -0.51413323 0.54707258 0.0010521097 0 1 19.265523 20.537208 590245 8137858 0.059137384 0.87437123 na 14 14 8.16858e-05 8.70778e-05 0.832582 1e-10 1e-10 19.2655 20.5372 8.16858e-05 8.70778e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.4061 22.8191 4.72446 4.61507 na 0 0 na na na
4072673 0.55438723 53.747915 0.0074100454 -0.94656202 0.68744825 0.0074100454 0.0074100454 195.38739 -0.0028487807 -0.47659619 0.23741442 0.0050940227 0 1 15.860493 16.547291 4794021 4982791 0.07542882 0.92385191 na 14 14 6.72485e-05 7.01605e-05 1.32914 1e-10 1e-10 15.8605 16.5473 6.72485e-05 7.01605e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 17.6336 18.389 5.13053 5.03942 na 0 0 na na na
4073081 0.5544343 67.581878 0.0078814055 -1.4018684 1.0477212 0.0078814055 0.0078814055 195.38599 -0.00284874 -0.45859799 1.0915541 0.0082575155 0 1 24.375431 16.373665 366895 2436084 0.046080756 0.59567522 na 14 14 0.000103352 6.94243e-05 0.565992 1e-10 1e-10 24.3754 16.3737 0.000103352 6.94243e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 9.30119e+10 2e+08 0 0 0 0 0 0 0 0 27.0368 20.6474 4.1411 10.566 na 0 0 na na na
4085250 0.55757091 66.340074 0.013553212 -0.6299442 1.0497335 0.013553212 0.013553212 195.35913 -0.0028479566 -0.43509691 0.3308057 0.014227261 0 1 16.210699 23.78964 2678760 11047218 0.057202576 0.73480908 na 14 14 6.87334e-05 0.000100868 0.790099 1e-10 1e-10 16.2107 23.7896 6.87334e-05 0.000100868 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.3047 26.4329 10.7711 4.3892 na 0 0 na na na
4164629 0.57494732 71.395746 0.0075139 -0.052715791 1.0952498 0.0075139 0.0075139 195.21123 -0.0028436462 -0.4503634 0.16415037 0.0082295978 0 1 18.308789 24.739912 828008 5302840 0.067277118 0.21270948 na 14 14 7.76293e-05 0.000104897 0.971429 1e-10 1e-10 18.3088 24.7399 7.76293e-05 0.000104897 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.3431 27.4888 4.82131 4.32937 na 0 0 na na na
4167350 0.57544686 90.837001 0.0053275553 -0.75116583 0.71152755 0.0053275553 0.0053275553 195.20389 -0.0028434323 -0.45804446 0.086142134 0.0037907023 0 1 22.907158 31.863821 8039130 14362628 0.13743009 0.46300243 na 14 14 9.71263e-05 0.000135211 2.51442 1e-10 1e-10 22.9072 31.8638 9.71263e-05 7.30308e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 25.4524 31.8638 4.43982 9.52574 na 0 0.686 na na na
4190005 0.57963517 59.490374 0.0022575457 -1.7816059 0.43655965 0.0022575457 0.0022575457 195.16703 -0.0028423586 -0.55866594 1.1490815 0.00098555335 0 1 17.064588 18.805663 1336938 1496953 0.054755467 0.4274177 na 14 14 7.23539e-05 7.9736e-05 0.781384 1e-10 1e-10 17.0646 18.8057 7.23539e-05 7.9736e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.2352 20.8952 9.72502 4.76976 na 0 0 na na na
4197723 0.58328474 88.189303 0.003722216 -1.3098458 0.76979238 0.003722216 0.003722216 195.13919 -0.0028415478 -0.44346679 0.71184708 0.0028653335 0 1 35.560039 17.614487 9021910 10879809 0.052001944 0.87097173 na 14 14 0.000150775 7.46854e-05 0.593974 1e-10 1e-10 35.56 17.6145 0.000150775 7.46854e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 39.5112 17.6145 3.94385 6402.55 na 0 0 na na na
4200622 0.58383135 60.844141 0.0021556369 -0.59585795 0.77873382 0.0021556369 0.0021556369 195.13341 -0.0028413796 -0.46641684 0.016002127 0.0016786674 0 1 18.604393 18.082124 731221 6715176 0.14280223 0.79235527 na 14 14 7.88826e-05 7.66682e-05 3.25416 1e-10 1e-10 18.6044 18.0821 7.88826e-05 7.66682e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.6715 20.0912 4.79527 4.84885 na 0 0 na na na
4212454 0.58523767 65.523409 0.0073825421 -0.11515986 1.0471047 0.0073825421 0.0073825421 195.11875 -0.0028409524 -0.4329417 0.12935581 0.0077302946 0 1 16.922631 22.585292 6206586 6969956 0.077731742 0.87544096 na 14 14 7.1752e-05 9.57616e-05 1.25935 1e-10 1e-10 16.9226 22.5853 7.1752e-05 9.57616e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.8823 25.0948 9.89766 4.45872 na 0 0 na na na
4227783 0.59147272 53.122064 0.0027744171 0.31659033 1.0936761 0.0027744171 0.0027744171 195.07223 -0.0028395982 -0.4854833 0.16550841 0.0030343138 0 1 15.74189 16.288532 3847724 7314357 0.11763803 0.54919115 na 14 14 6.67456e-05 6.90634e-05 2.60394 1e-10 1e-10 15.7419 16.2885 6.67456e-05 6.90634e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 17.5031 20.4654 5.15112 10.6737 na 0 0 na na na
4267636 0.5987843 80.759231 0.0094821346 -0.76444664 1.1008266 0.0094821346 0.0094821346 195.01194 -0.002837843 -0.45903595 0.46580572 0.010438186 0 1 17.093629 31.600869 2571960 15817133 0.050762433 0.56685373 na 14 14 7.2477e-05 0.000134095 0.598638 1e-10 1e-10 17.0936 31.6009 7.2477e-05 6.17695e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.3165 31.6009 9.68629 5.34858 na 0 0.678378 na na na
4284544 0.60143164 102.6998 0.004442614 -0.49032787 0.87758777 0.004442614 0.004442614 194.98617 -0.002837093 -0.44364253 0.065057987 0.0038987837 0 1 23.915799 38.007959 6242071 8214459 0.15918382 0.58651784 na 14 14 0.000101403 0.000161154 2.94788 1e-10 1e-10 23.9158 38.008 0.000101403 0.000161154 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 26.5731 22.4792 4.37553 9.6099 na 0 0.675789 na na na
4292911 0.60258961 133.94633 0.0048498337 0.56251725 0.93966373 0.0048498337 0.0048498337 194.97384 -0.0028367344 -0.41294417 0.18784719 0.0045572129 0 1 40.159674 40.604457 6428071 6670620 0.14554436 0.96043947 na 14 14 0.000170277 0.000172163 2.2567 1e-10 1e-10 40.1597 40.6045 0.000170277 0.000172163 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.4796 19.0619 4.7182 4.95442 na 0.682669 0.665893 na na na
4301708 0.60445668 94.680309 0.0054046788 -0.62725231 0.91161137 0.0054046788 0.0054046788 194.95646 -0.0028362286 -0.45106476 0.17705096 0.0049269667 0 1 42.673061 14.415275 6777769 8895674 0.10897304 0.37770592 na 14 14 0.000180934 6.11208e-05 1.73898 1e-10 1e-10 42.6731 14.4153 0.000180934 6.11208e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 24.0568 31.2141 4.52746 6.97827 na 0.685822 0 na na na
4305181 0.60805585 56.397514 0.017726945 0.24622058 1.605873 0.017726945 0.017726945 194.93031 -0.0028354678 -0.41191483 0.92699972 0.028467223 0 1 16.772356 17.233027 4013725 5164109 0.055760843 0.70098207 na 14 14 7.11148e-05 7.3068e-05 0.824727 1e-10 1e-10 16.7724 17.233 7.11148e-05 7.3068e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.5214 22.6849 10.082 9.51543 na 0 0 na na na
4321396 0.61099003 62.39899 0.0100562 -0.18331828 1.1013265 0.0100562 0.0100562 194.90242 -0.0028346564 -0.39821738 0.23167737 0.01107516 0 1 20.869434 16.754593 6924760 9860230 0.087664662 0.20635736 na 14 14 8.84864e-05 7.10395e-05 1.54559 1e-10 1e-10 20.8694 16.7546 8.84864e-05 7.10395e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.6765 21.4817 10.0018 10.1029 na 0 0 na na na
4329720 0.61293752 70.969337 0.00017378695 0.97197508 0.70214628 0.00017378695 0.00017378695 194.8877 -0.0028342282 -0.75365417 -0.033779022 0.00012202386 0 1 20.787935 22.003659 2012860 9366536 0.11018326 0.20420939 na 14 14 8.81408e-05 9.32955e-05 2.04213 1e-10 1e-10 20.7879 22.0037 8.81408e-05 9.32955e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 23.0977 24.4485 4.59346 4.49875 na 0 0 na na na
4350860 0.61969971 88.904321 0.0060334805 0.51834641 0.76911989 0.0060334805 0.0060334805 194.83969 -0.0028328322 -0.42453431 0.01016398 0.0046404699 0 1 17.840711 35.764942 1273505 12980910 0.11695653 0.89256098 na 14 14 7.56446e-05 0.000151643 1.99536 1e-10 1e-10 17.8407 35.7649 7.56446e-05 0.000151643 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 19.823 35.7649 4.87315 9.51056 na 0 0.682758 na na na
4352913 0.6203121 60.054037 0.0030616874 -0.4047275 0.85464831 0.0030616874 0.0030616874 194.8333 -0.0028326463 -0.43671017 0.011252955 0.0026166659 0 1 16.931628 19.278488 2837676 10091665 0.083412224 0.91605302 na 14 14 7.17901e-05 8.17408e-05 1.46224 1e-10 1e-10 16.9316 19.2785 7.17901e-05 8.17408e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.9032 21.4205 9.88723 7.56914 na 0 0 na na na
4354562 0.62052144 63.735218 0.0017385369 -0.3272313 1.8948973 0.0017385369 0.0017385369 194.83069 -0.0028325704 -0.6012717 1.2971066 0.0032943487 0 1 18.08183 20.347888 828171 7006502 0.017641841 0.70657589 na 14 14 7.6667e-05 8.6275e-05 0.138061 1e-10 1e-10 18.0818 20.3479 7.6667e-05 8.6275e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.0909 22.6088 4.84881 4.62973 na 0 0 na na na
4383370 0.62537419 78.676186 0.0032707097 0.074967475 1.0254391 0.0032707097 0.0032707097 194.78871 -0.00283135 -0.41880303 0.10990212 0.0033539137 0 1 28.987119 18.451388 8533261 10864182 0.034992966 0.47655964 na 14 14 0.000122905 7.82339e-05 0.347133 1e-10 1e-10 28.9871 18.4514 0.000122905 7.82339e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.3717 20.5015 10.7303 4.80863 na 0.683997 0 na na na
4384121 0.6257224 57.589416 0.0099009677 -0.26483809 1.0089515 0.0099009677 0.0099009677 194.78528 -0.00283125 -0.39640369 0.15133555 0.0099895962 0 1 17.475817 17.248234 4059199 9486404 0.071791987 0.83259923 na 14 14 7.40975e-05 7.31325e-05 1.19231 1e-10 1e-10 17.4758 17.2482 7.40975e-05 7.31325e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 19.4176 22.7338 4.91556 9.49336 na 0 0 na na na
4391869 0.62748846 56.415128 0.0047992876 0.34524294 0.84243923 0.0047992876 0.0047992876 194.76944 -0.0028307895 -0.40586749 0.012750201 0.0040431081 0 1 17.13098 16.885024 2657148 8105324 0.077283815 0.88836588 na 14 14 7.26354e-05 7.15925e-05 1.34549 1e-10 1e-10 17.131 16.885 7.26354e-05 7.15925e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.4165 21.7847 9.63911 9.9467 na 0 0 na na na
4399594 0.63152654 56.635002 0.0026083088 -0.67728091 0.94829985 0.0026083088 0.0026083088 194.74042 -0.0028299461 -0.47321457 0.20864942 0.0024734589 0 1 20.281301 13.867278 2411660 2789613 0.069638244 0.95274936 na 14 14 8.59927e-05 5.87973e-05 1.14862 1e-10 1e-10 20.2813 13.8673 8.59927e-05 5.87973e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.5348 35.6116 4.63619 6.26445 na 0 0 na na na
4419353 0.63391799 59.609516 0.0081455497 -1.1269984 0.71421671 0.0081455497 0.0081455497 194.71704 -0.0028292667 -0.39466252 0.49952593 0.0058176878 0 1 18.948503 16.993586 3268451 6078975 0.060751857 0.62853211 na 14 14 8.03417e-05 7.20528e-05 0.912279 1e-10 1e-10 18.9485 16.9936 8.03417e-05 7.20528e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.0539 18.8818 4.75845 4.97498 na 0 0 na na na
4481748 0.64942545 61.300331 0.015464575 0.013313492 1.8251259 0.015464575 0.015464575 194.60167 -0.002825915 -0.41339478 1.2755178 0.028224797 0 1 16.725163 20.236418 4577557 5694683 0.053705035 0.63647037 na 14 14 7.09147e-05 8.58024e-05 0.747717 1e-10 1e-10 16.7252 20.2364 7.09147e-05 8.58024e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.4128 22.4849 10.1393 4.63654 na 0 0 na na na
4485429 0.64996994 81.945937 0.0067013321 -0.70067407 0.98396488 0.0067013321 0.0067013321 194.5947 -0.0028257126 -0.43067811 0.3075351 0.0065938755 0 1 17.113195 32.296838 3543199 3742764 0.069953933 0.93982003 na 14 14 7.25599e-05 0.000136939 0.961393 1e-10 1e-10 17.1132 32.2968 7.25599e-05 0.000136939 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.3626 19.3634 9.66448 4.92138 na 0 0.686057 na na na
4486492 0.65011597 59.653098 0.0040059504 -3.0489634 0.19192316 0.0040059504 0.0040059504 194.59254 -0.0028256497 -0.43261996 4.2377455 0.00076883465 0 1 18.981145 16.987223 1785767 8972024 0.015056534 0.84268268 na 14 14 8.04801e-05 7.20258e-05 0.112517 1e-10 1e-10 18.9811 16.9872 8.04801e-05 7.20258e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.0902 22.0418 4.75222 9.81867 na 0 0 na na na
4493443 0.6513453 58.846344 0.0052895605 -0.55654442 1.5428716 0.0052895605 0.0052895605 194.58315 -0.0028253772 -0.48664381 0.8919673 0.0081611128 0 1 16.718158 18.763769 5546885 10985632 0.06409906 0.63712338 na 14 14 7.0885e-05 7.95584e-05 0.995094 1e-10 1e-10 16.7182 18.7638 7.0885e-05 7.95584e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.3975 20.8486 10.1475 4.78274 na 0 0 na na na
4507725 0.65325551 56.051422 0.01215199 -0.39718462 0.8450882 0.01215199 0.01215199 194.56765 -0.0028249269 -0.45939466 0.025249673 0.010269504 0 1 16.78054 17.016165 2425476 3599289 0.14526182 0.87783646 na 14 14 7.11495e-05 7.21485e-05 3.47841 1e-10 1e-10 16.7805 17.0162 7.11495e-05 7.21485e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.5404 22.1151 10.0721 9.78285 na 0 0 na na na
4508732 0.65329261 58.058555 0.0031853702 -1.3767954 0.59468282 0.0031853702 0.0031853702 194.56633 -0.0028248888 -0.52394554 0.63187074 0.001894285 0 1 15.70932 19.297603 9233861 9376468 0.058568465 0.95536556 na 14 14 6.66075e-05 8.18218e-05 0.875002 1e-10 1e-10 15.7093 19.2976 6.66075e-05 8.18218e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 17.4673 21.4418 5.15316 4.72624 na 0 0 na na na
4533934 0.66041013 64.655501 0.0043817556 -0.2076163 1.0415229 0.0043817556 0.0043817556 194.51728 -0.0028234645 -0.45267204 0.12298943 0.0045636987 0 1 14.75181 24.232801 4534245 11904984 0.051576704 0.6562036 na 14 14 6.25477e-05 0.000102747 0.68521 1e-10 1e-10 14.7518 24.2328 6.25477e-05 0.000102747 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 31.6059 24.2328 6.90393 2327.24 na 0 0 na na na
4536956 0.66053076 81.417299 0.0030347022 0.98592271 0.74418999 0.0030347022 0.0030347022 194.51453 -0.0028233847 -0.43076838 0.33498885 0.002258395 0 1 32.464748 16.626538 8287951 8632918 0.080792043 0.87757221 na 14 14 0.000137651 7.04965e-05 1.19713 1e-10 1e-10 32.4647 16.6265 0.000137651 7.04965e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.4785 21.1907 9.61023 10.2588 na 0.686442 0 na na na
4537394 0.66061271 61.291446 0.0042900338 0.23418204 0.90069545 0.0042900338 0.0042900338 194.51231 -0.0028233202 -0.41352707 0.022913229 0.0038640139 0 1 17.058553 19.89767 1908891 8711540 0.15195483 0.086627647 na 14 14 7.23283e-05 8.43661e-05 3.55892 1e-10 1e-10 17.0586 19.8977 7.23283e-05 8.43661e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.2188 22.1085 9.73287 4.66746 na 0 0 na na na
4558733 0.66554641 104.45817 0.012051947 -0.78339848 0.33112997 0.0046508142 371.36623 194.47466 -0.0028222276 -0.37475813 -0.0023446304 0.0039907609 0 1 41.071091 21.912894 1214972 3329626 0.12170506 0.83146889 na 14 14 0.000174141 9.29107e-05 1.95406 1e-10 1e-10 41.0711 21.9129 0.000174141 9.29107e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 25.1402 24.3477 4.456 4.50743 na 0.685155 0 na na na
4572278 0.67115042 62.257959 0.0040861797 -0.075640563 1.346902 0.0040861797 0.0040861797 194.43308 -0.0028210208 -0.43551197 0.48870192 0.0055036838 0 1 20.649135 16.889856 5579261 7162798 0.049494926 0.90974002 na 14 14 8.75523e-05 7.1613e-05 0.656432 1e-10 1e-10 20.6491 16.8899 8.75523e-05 7.1613e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.9435 21.8056 4.60205 9.93614 na 0 0 na na na
4578081 0.67220346 87.762888 0.066239556 0.73055573 0.32642407 0.026011821 12.531874 194.42358 -0.002820745 -0.38708043 0.0013678378 0.021622186 0 1 30.79728 22.120136 10708112 11991741 0.050444811 0.3031306 na 14 14 0.00013058 9.37894e-05 0.568873 1e-10 1e-10 30.7973 22.1201 0.00013058 9.37894e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 17.2099 24.5779 9.54367 4.49603 na 0.684214 0 na na na
